payment_id,order_id,amount,payment_method,payment_status
2517,2517,7604.44,Wallet,Success
2518,2518,4151.86,Wallet,Failed
2519,2519,3406.73,UPI,Failed
2520,2520,2834.34,Credit Card,Success
2521,2521,1880.93,UPI,Failed
2522,2522,1915.85,UPI,Success
2523,2523,645.28,Net Banking,Success
2524,2524,1325.56,Credit Card,Success
2525,2525,2977.88,UPI,Success
2526,2526,269.44,Credit Card,Success
2527,2527,2344.75,Net Banking,Success
2528,2528,3446.75,Wallet,Failed
2529,2529,3776.58,Wallet,Failed
2530,2530,1274.63,Net Banking,Success
2531,2531,5489.87,UPI,Success
2532,2532,1016.62,Net Banking,Failed
2533,2533,2625.0,UPI,Success
2534,2534,1129.14,Net Banking,Failed
2535,2535,4086.4,UPI,Failed
2536,2536,1713.36,Net Banking,Success
2537,2537,3764.67,Wallet,Success
2538,2538,4386.08,Wallet,Failed
2539,2539,3708.24,Wallet,Success
2540,2540,1090.74,Net Banking,Failed
2541,2541,4950.05,UPI,Success
2542,2542,2843.07,Net Banking,Failed
2543,2543,5380.56,Wallet,Success
2544,2544,881.96,Net Banking,Success
2545,2545,1528.4,Credit Card,Success
2546,2546,395.25,Wallet,Failed
2547,2547,3698.05,Net Banking,Success
2548,2548,4517.3,Wallet,Success
2549,2549,945.96,Net Banking,Failed
2550,2550,3434.94,UPI,Success
2551,2551,3684.21,UPI,Failed
2552,2552,964.56,Wallet,Success
2553,2553,269.44,Wallet,Failed
2554,2554,3210.5,Credit Card,Failed
2555,2555,1492.35,Net Banking,Success
2556,2556,1209.15,UPI,Success
2557,2557,4503.26,Credit Card,Failed
2558,2558,4899.73,UPI,Success
2559,2559,1795.36,Credit Card,Failed
2560,2560,4336.07,Wallet,Failed
2561,2561,994.82,Credit Card,Success
2562,2562,241.62,Net Banking,Success
2563,2563,554.88,Net Banking,Success
2564,2564,5989.67,UPI,Success
2565,2565,2295.53,Credit Card,Failed
2566,2566,1140.69,Net Banking,Success
2567,2567,2373.76,Net Banking,Failed
2568,2568,831.95,Net Banking,Failed
2569,2569,1113.54,UPI,Failed
2570,2570,4647.18,Credit Card,Failed
2571,2571,5067.65,Wallet,Success
2572,2572,5140.61,Net Banking,Failed
2573,2573,4837.33,UPI,Failed
2574,2574,1468.4,Wallet,Success
2575,2575,2569.23,Wallet,Failed
2576,2576,2490.18,Credit Card,Success
2577,2577,378.52,Net Banking,Failed
2578,2578,484.78,UPI,Failed
2579,2579,4093.57,Wallet,Success
2580,2580,959.03,Credit Card,Success
2581,2581,3136.32,UPI,Failed
2582,2582,2954.33,Net Banking,Failed
2583,2583,2482.5,Net Banking,Failed
2584,2584,4323.98,Credit Card,Failed
2585,2585,3502.85,UPI,Failed
2586,2586,1049.46,Wallet,Success
2587,2587,2657.7,Wallet,Failed
2588,2588,6256.19,Credit Card,Failed
2589,2589,1054.86,Wallet,Failed
2590,2590,3039.9,UPI,Failed
2591,2591,5009.17,Net Banking,Failed
2592,2592,2106.67,Net Banking,Failed
2593,2593,1317.63,Credit Card,Failed
2594,2594,4077.95,Wallet,Success
2595,2595,2891.07,Net Banking,Failed
2596,2596,583.68,UPI,Success
2597,2597,5466.82,Net Banking,Success
2598,2598,288.49,UPI,Failed
2599,2599,2088.69,Wallet,Success
2600,2600,1150.43,UPI,Failed
2601,2601,4998.3,Net Banking,Failed
2602,2602,6086.62,Wallet,Failed
2603,2603,1384.3,Wallet,Success
2604,2604,3276.41,Wallet,Success
2605,2605,700.2,Net Banking,Failed
2606,2606,2525.2,Net Banking,Failed
2607,2607,1345.73,Net Banking,Failed
2608,2608,3134.66,Wallet,Failed
2609,2609,2858.13,Credit Card,Success
2610,2610,3215.43,Credit Card,Success
2611,2611,2990.38,Net Banking,Success
2612,2612,3293.8,Wallet,Success
2613,2613,4397.4,UPI,Failed
2614,2614,3405.6,Net Banking,Success
2615,2615,2340.82,Wallet,Success
2616,2616,212.24,UPI,Success
2617,2617,5661.58,Wallet,Failed
2618,2618,5835.98,UPI,Success
2619,2619,24.95,UPI,Success
2620,2620,1991.25,UPI,Success
2621,2621,2011.5,Net Banking,Success
2622,2622,1866.04,Credit Card,Failed
2623,2623,2036.97,Net Banking,Failed
2624,2624,572.01,UPI,Success
2625,2625,1764.54,Wallet,Failed
2626,2626,935.08,Credit Card,Success
2627,2627,687.34,Wallet,Success
2628,2628,3544.49,Net Banking,Failed
2629,2629,5685.03,Wallet,Failed
2630,2630,5358.54,Wallet,Failed
2631,2631,5430.8,Net Banking,Failed
2632,2632,3634.39,Wallet,Success
2633,2633,2854.71,UPI,Failed
2634,2634,3953.19,Net Banking,Failed
2635,2635,2900.86,Credit Card,Failed
2636,2636,1086.51,UPI,Failed
2637,2637,588.18,Wallet,Failed
2638,2638,407.79,Wallet,Failed
2639,2639,746.22,Credit Card,Success
2640,2640,4595.08,UPI,Failed
2641,2641,5200.24,Wallet,Success
2642,2642,2408.05,Credit Card,Failed
2643,2643,1360.34,Wallet,Failed
2644,2644,1653.48,Net Banking,Failed
2645,2645,2580.64,Wallet,Success
2646,2646,3873.53,Wallet,Success
2647,2647,2413.34,Net Banking,Failed
2648,2648,472.93,UPI,Success
2649,2649,450.72,Credit Card,Success
2650,2650,2280.24,Wallet,Success
2651,2651,3789.54,Net Banking,Failed
2652,2652,5696.03,Credit Card,Failed
2653,2653,2861.67,Credit Card,Failed
2654,2654,2583.43,Net Banking,Failed
2655,2655,2899.91,Net Banking,Success
2656,2656,2129.03,UPI,Success
2657,2657,1495.16,UPI,Failed
2658,2658,1273.99,Net Banking,Success
2659,2659,8538.36,UPI,Success
2660,2660,4131.58,Wallet,Success
2661,2661,5688.06,Wallet,Success
2662,2662,48.27,Wallet,Failed
2663,2663,2428.02,Credit Card,Failed
2664,2664,2719.4,Wallet,Success
2665,2665,4903.73,Net Banking,Success
2666,2666,1137.18,Credit Card,Success
2667,2667,1616.28,UPI,Success
2668,2668,1404.42,UPI,Success
2669,2669,4126.68,Wallet,Failed
2670,2670,60.41,Net Banking,Success
2671,2671,5827.86,UPI,Success
2672,2672,2550.38,Net Banking,Failed
2673,2673,1750.0,Wallet,Failed
2674,2674,140.64,Net Banking,Failed
2675,2675,2810.45,UPI,Success
2676,2676,4761.47,Wallet,Failed
2677,2677,4484.6,Net Banking,Success
2678,2678,3968.07,UPI,Failed
2679,2679,38.74,Credit Card,Success
2680,2680,3890.87,Credit Card,Success
2681,2681,652.5,Credit Card,Success
2682,2682,2083.5,Wallet,Failed
2683,2683,4321.52,UPI,Failed
2684,2684,5625.51,UPI,Success
2685,2685,884.8,UPI,Failed
2686,2686,3302.04,Net Banking,Failed
2687,2687,3741.22,Wallet,Failed
2688,2688,864.03,Credit Card,Failed
2689,2689,4691.7,UPI,Success
2690,2690,5820.48,UPI,Failed
2691,2691,6084.79,Wallet,Failed
2692,2692,2709.64,Net Banking,Failed
2693,2693,7309.3,Wallet,Success
2694,2694,2880.86,Credit Card,Failed
2695,2695,2174.22,UPI,Success
2696,2696,1311.34,Net Banking,Failed
2697,2697,551.56,Wallet,Success
2698,2698,1401.72,Net Banking,Failed
2699,2699,2435.63,UPI,Failed
2700,2700,471.08,Net Banking,Success
2701,2701,5363.63,Wallet,Failed
2702,2702,4476.35,Net Banking,Failed
2703,2703,1714.68,Credit Card,Success
2704,2704,2890.82,UPI,Failed
2705,2705,2740.46,Net Banking,Failed
2706,2706,5366.62,Wallet,Success
2707,2707,1597.06,Credit Card,Success
2708,2708,1162.64,Wallet,Success
2709,2709,810.34,UPI,Success
2710,2710,3378.24,Wallet,Failed
2711,2711,3703.85,Net Banking,Failed
2712,2712,5456.49,Credit Card,Failed
2713,2713,1203.54,UPI,Failed
2714,2714,4479.03,Wallet,Failed
2715,2715,882.36,UPI,Success
2716,2716,5754.04,Net Banking,Failed
2717,2717,1767.25,Credit Card,Failed
2718,2718,949.58,Wallet,Success
2719,2719,1753.73,Net Banking,Success
2720,2720,555.17,UPI,Success
2721,2721,256.95,Net Banking,Success
2722,2722,6707.27,Wallet,Failed
2723,2723,1598.94,Wallet,Success
2724,2724,4019.5,Wallet,Failed
2725,2725,3559.9,UPI,Failed
2726,2726,2929.59,UPI,Failed
2727,2727,2782.08,Credit Card,Failed
2728,2728,2581.4,Credit Card,Failed
2729,2729,1331.95,Net Banking,Success
2730,2730,591.8,UPI,Failed
2731,2731,2662.06,Wallet,Success
2732,2732,7331.73,Wallet,Success
2733,2733,757.21,Credit Card,Success
2734,2734,1598.94,Net Banking,Success
2735,2735,901.02,Credit Card,Failed
2736,2736,2304.48,Credit Card,Success
2737,2737,4206.85,Wallet,Success
2738,2738,3305.14,UPI,Failed
2739,2739,3430.89,Wallet,Failed
2740,2740,4786.63,Net Banking,Success
2741,2741,2848.28,Credit Card,Success
2742,2742,4275.16,Net Banking,Success
2743,2743,5169.41,Net Banking,Success
2744,2744,2314.9,Net Banking,Failed
2745,2745,3459.32,Net Banking,Failed
2746,2746,2062.26,UPI,Failed
2747,2747,2946.12,Net Banking,Failed
2748,2748,859.25,Wallet,Failed
2749,2749,3868.56,UPI,Success
2750,2750,5229.22,Wallet,Failed
2751,2751,843.0,Net Banking,Failed
2752,2752,2528.23,Credit Card,Success
2753,2753,3493.27,Net Banking,Failed
2754,2754,776.26,Credit Card,Failed
2755,2755,2460.59,Credit Card,Success
2756,2756,2524.81,Net Banking,Failed
2757,2757,1635.57,Wallet,Failed
2758,2758,1787.06,Net Banking,Failed
2759,2759,2113.38,UPI,Success
2760,2760,840.62,Credit Card,Success
2761,2761,2350.6,Credit Card,Success
2762,2762,1238.45,Wallet,Success
2763,2763,285.75,Credit Card,Failed
2764,2764,7764.11,Credit Card,Success
2765,2765,5229.77,Net Banking,Failed
2766,2766,2299.42,UPI,Failed
2767,2767,2084.54,Credit Card,Failed
2768,2768,1557.03,UPI,Failed
2769,2769,2342.65,Net Banking,Failed
2770,2770,1864.62,Wallet,Success
2771,2771,4752.39,Credit Card,Failed
2772,2772,6266.96,Net Banking,Failed
2773,2773,3614.34,Net Banking,Success
2774,2774,2791.37,UPI,Failed
2775,2775,856.68,Wallet,Failed
2776,2776,5406.74,Credit Card,Success
2777,2777,3277.23,Wallet,Failed
2778,2778,801.99,UPI,Failed
2779,2779,2577.08,Net Banking,Success
2780,2780,8105.24,UPI,Success
2781,2781,536.14,Net Banking,Success
2782,2782,126.15,Net Banking,Failed
2783,2783,955.36,Net Banking,Success
2784,2784,2888.09,UPI,Failed
2785,2785,4673.81,Credit Card,Failed
2786,2786,5339.77,Wallet,Success
2787,2787,2486.98,Wallet,Failed
2788,2788,6132.89,Credit Card,Failed
2789,2789,3305.77,Wallet,Failed
2790,2790,718.27,Credit Card,Failed
2791,2791,2838.02,UPI,Success
2792,2792,611.92,Net Banking,Success
2793,2793,4017.65,Wallet,Success
2794,2794,5777.61,UPI,Failed
2795,2795,3667.72,Credit Card,Success
2796,2796,5800.03,Net Banking,Success
2797,2797,5685.76,Credit Card,Success
2798,2798,1372.87,Credit Card,Failed
2799,2799,2176.11,UPI,Success
2800,2800,2659.85,Wallet,Success
2801,2801,2489.66,Net Banking,Failed
2802,2802,3262.66,UPI,Success
2803,2803,697.26,Net Banking,Failed
2804,2804,2470.11,Net Banking,Failed
2805,2805,2373.72,Wallet,Failed
2806,2806,5037.38,Net Banking,Success
2807,2807,6243.05,Wallet,Success
2808,2808,672.65,UPI,Failed
2809,2809,1618.82,Wallet,Failed
2810,2810,1681.24,UPI,Success
2811,2811,4123.06,Credit Card,Success
2812,2812,2476.59,Wallet,Success
2813,2813,3861.74,Net Banking,Success
2814,2814,5113.71,Wallet,Success
2815,2815,386.37,Credit Card,Failed
2816,2816,5589.64,Credit Card,Failed
2817,2817,2518.4,UPI,Success
2818,2818,716.28,Credit Card,Failed
2819,2819,2953.82,Net Banking,Failed
2820,2820,2926.76,Credit Card,Success
2821,2821,5494.85,UPI,Failed
2822,2822,6106.87,UPI,Success
2823,2823,2066.22,Net Banking,Failed
2824,2824,3408.23,Wallet,Success
2825,2825,2927.34,Net Banking,Failed
2826,2826,520.95,UPI,Success
2827,2827,2199.37,Wallet,Failed
2828,2828,1629.38,Credit Card,Success
2829,2829,3490.96,Credit Card,Success
2830,2830,2478.76,Wallet,Success
2831,2831,2114.29,Credit Card,Success
2832,2832,2034.46,Net Banking,Failed
2833,2833,3704.51,Wallet,Success
2834,2834,1242.81,Net Banking,Success
2835,2835,2042.4,Credit Card,Failed
2836,2836,202.57,Net Banking,Failed
2837,2837,3776.53,Net Banking,Success
2838,2838,2514.7,Wallet,Failed
2839,2839,469.76,Wallet,Success
2840,2840,8215.0,Credit Card,Failed
2841,2841,77.68,Wallet,Failed
2842,2842,6053.47,Credit Card,Failed
2843,2843,2698.33,Wallet,Failed
2844,2844,10319.36,UPI,Success
2845,2845,5466.04,Credit Card,Failed
2846,2846,3228.58,UPI,Success
2847,2847,4664.69,Net Banking,Failed
2848,2848,5473.02,Credit Card,Success
2849,2849,1152.3,Wallet,Success
2850,2850,1414.52,Net Banking,Success
2851,2851,6420.61,UPI,Failed
2852,2852,1621.65,Credit Card,Failed
2853,2853,5868.77,Credit Card,Success
2854,2854,687.34,Net Banking,Failed
2855,2855,3066.96,Credit Card,Success
2856,2856,998.87,Credit Card,Success
2857,2857,3200.28,Net Banking,Success
2858,2858,4659.1,UPI,Failed
2859,2859,3953.27,Net Banking,Failed
2860,2860,2992.78,UPI,Failed
2861,2861,4847.29,Net Banking,Success
2862,2862,5408.2,Credit Card,Success
2863,2863,3871.77,Net Banking,Success
2864,2864,1951.56,Credit Card,Success
2865,2865,3695.98,Credit Card,Success
2866,2866,6592.06,Credit Card,Success
2867,2867,4796.94,Wallet,Failed
2868,2868,5537.22,Wallet,Success
2869,2869,3570.05,Wallet,Failed
2870,2870,2235.49,Net Banking,Success
2871,2871,6605.67,Credit Card,Success
2872,2872,1384.62,Credit Card,Success
2873,2873,2530.75,Net Banking,Success
2874,2874,5714.94,Credit Card,Success
2875,2875,838.96,Credit Card,Success
2876,2876,529.16,Credit Card,Failed
2877,2877,132.24,UPI,Success
2878,2878,2042.4,Net Banking,Failed
2879,2879,3088.66,Net Banking,Success
2880,2880,1751.99,Net Banking,Failed
2881,2881,9041.3,Net Banking,Failed
2882,2882,4018.8,Credit Card,Success
2883,2883,1278.65,Net Banking,Success
2884,2884,5029.38,Net Banking,Success
2885,2885,531.97,Credit Card,Success
2886,2886,3615.75,Net Banking,Failed
2887,2887,1683.02,Credit Card,Failed
2888,2888,6893.74,UPI,Success
2889,2889,1438.48,Wallet,Success
2890,2890,4753.66,Wallet,Failed
2891,2891,3710.13,UPI,Failed
2892,2892,2353.98,UPI,Success
2893,2893,6963.36,Wallet,Success
2894,2894,5736.68,Net Banking,Failed
2895,2895,3690.84,Credit Card,Failed
2896,2896,1366.33,Credit Card,Success
2897,2897,980.67,UPI,Success
2898,2898,3638.35,UPI,Failed
2899,2899,2308.62,UPI,Failed
2900,2900,2775.8,UPI,Success
2901,2901,64.35,Wallet,Success
2902,2902,2554.91,UPI,Success
2903,2903,2492.34,Wallet,Success
2904,2904,1056.76,Net Banking,Success
2905,2905,5112.48,Net Banking,Success
2906,2906,2541.09,Wallet,Failed
2907,2907,3515.92,Wallet,Success
2908,2908,4364.01,Wallet,Success
2909,2909,4864.87,Wallet,Success
2910,2910,1579.9,UPI,Failed
2911,2911,1017.88,Credit Card,Failed
2912,2912,1204.59,Wallet,Success
2913,2913,6623.8,Credit Card,Success
2914,2914,6048.58,Credit Card,Success
2915,2915,391.32,UPI,Success
2916,2916,5009.96,UPI,Success
2917,2917,3202.8,Net Banking,Success
2918,2918,1245.98,Net Banking,Success
2919,2919,4619.13,UPI,Success
2920,2920,2470.77,Wallet,Success
2921,2921,4293.74,UPI,Success
2922,2922,6632.58,Net Banking,Failed
2923,2923,2564.79,Wallet,Success
2924,2924,5475.69,Wallet,Failed
2925,2925,4070.21,Net Banking,Failed
2926,2926,1553.14,Credit Card,Failed
2927,2927,8172.44,Net Banking,Success
2928,2928,3671.84,UPI,Failed
2929,2929,7203.43,UPI,Failed
2930,2930,1983.0,Credit Card,Success
2931,2931,4942.19,UPI,Success
2932,2932,4162.69,Wallet,Failed
2933,2933,2069.28,Net Banking,Success
2934,2934,4090.86,UPI,Failed
2935,2935,6374.63,Credit Card,Failed
2936,2936,7288.95,Credit Card,Failed
2937,2937,3631.6,Wallet,Failed
2938,2938,644.25,UPI,Failed
2939,2939,1833.11,Credit Card,Failed
2940,2940,3930.22,UPI,Success
2941,2941,949.38,UPI,Success
2942,2942,5350.94,Net Banking,Success
2943,2943,2795.73,Credit Card,Success
2944,2944,3213.57,Wallet,Success
2945,2945,1144.02,Net Banking,Failed
2946,2946,2404.12,Credit Card,Success
2947,2947,2013.69,Net Banking,Success
2948,2948,576.5,Wallet,Success
2949,2949,4411.51,Net Banking,Success
2950,2950,1663.89,Credit Card,Success
2951,2951,5602.39,UPI,Success
2952,2952,38.74,Net Banking,Failed
2953,2953,2367.9,Credit Card,Failed
2954,2954,1718.86,Net Banking,Success
2955,2955,5199.74,Credit Card,Success
2956,2956,5028.7,Credit Card,Success
2957,2957,5313.9,Credit Card,Failed
2958,2958,1031.01,UPI,Failed
2959,2959,4755.36,Credit Card,Failed
2960,2960,6217.02,UPI,Failed
2961,2961,1427.42,Wallet,Failed
2962,2962,1988.85,Credit Card,Failed
2963,2963,1316.21,Credit Card,Failed
2964,2964,4319.65,Wallet,Failed
2965,2965,4819.56,Credit Card,Success
2966,2966,583.68,Credit Card,Success
2967,2967,1372.25,Net Banking,Success
2968,2968,1636.24,Wallet,Failed
2969,2969,3898.53,Net Banking,Success
2970,2970,998.01,Wallet,Success
2971,2971,566.41,Net Banking,Success
2972,2972,3669.82,Net Banking,Failed
2973,2973,3864.42,UPI,Failed
2974,2974,5426.7,Net Banking,Failed
2975,2975,5528.57,Credit Card,Success
2976,2976,1987.92,Credit Card,Success
2977,2977,1090.41,Net Banking,Failed
2978,2978,2977.41,Credit Card,Failed
2979,2979,3360.45,UPI,Failed
2980,2980,2852.13,Wallet,Failed
2981,2981,3212.65,Wallet,Failed
2982,2982,5927.53,Net Banking,Failed
2983,2983,3902.41,UPI,Failed
2984,2984,528.89,UPI,Success
2985,2985,3533.7,Net Banking,Success
2986,2986,1909.87,Net Banking,Success
2987,2987,6040.89,Wallet,Success
2988,2988,6225.69,Credit Card,Failed
2989,2989,3668.46,UPI,Success
2990,2990,2590.74,Credit Card,Failed
2991,2991,2109.52,UPI,Failed
2992,2992,4028.82,Net Banking,Failed
2993,2993,1135.12,UPI,Success
2994,2994,2712.37,Wallet,Success
2995,2995,2611.09,Wallet,Success
2996,2996,2387.88,UPI,Success
2997,2997,4756.84,Net Banking,Success
2998,2998,651.16,Credit Card,Success
2999,2999,6285.21,Wallet,Failed
3000,3000,1670.31,Credit Card,Success
3001,3001,5468.08,Credit Card,Success
3002,3002,2979.12,UPI,Success
3003,3003,5514.95,Credit Card,Failed
3004,3004,4498.36,Wallet,Failed
3005,3005,7710.91,Wallet,Success
3006,3006,126.15,Net Banking,Success
3007,3007,778.5,UPI,Failed
3008,3008,3673.75,Credit Card,Success
3009,3009,1931.19,UPI,Failed
3010,3010,3728.57,Credit Card,Failed
3011,3011,3706.36,Credit Card,Success
3012,3012,261.38,Net Banking,Failed
3013,3013,1734.35,Credit Card,Success
3014,3014,3450.39,Credit Card,Success
3015,3015,3410.08,Credit Card,Success
3016,3016,648.62,UPI,Failed
3017,3017,2125.18,Net Banking,Success
3018,3018,1839.85,Net Banking,Failed
3019,3019,1169.72,Wallet,Success
3020,3020,625.71,Credit Card,Failed
3021,3021,2531.55,Wallet,Failed
3022,3022,1541.72,UPI,Success
3023,3023,3388.58,Wallet,Success
3024,3024,1626.01,Net Banking,Success
3025,3025,6474.66,UPI,Success
3026,3026,5817.16,Wallet,Success
3027,3027,4241.24,Net Banking,Success
3028,3028,998.24,Wallet,Success
3029,3029,873.85,UPI,Failed
3030,3030,1663.66,Wallet,Failed
3031,3031,2154.72,Credit Card,Success
3032,3032,4960.92,UPI,Success
3033,3033,1245.14,Net Banking,Failed
3034,3034,3865.5,Credit Card,Failed
3035,3035,5293.64,Net Banking,Failed
3036,3036,5412.66,Credit Card,Success
3037,3037,2457.26,UPI,Failed
3038,3038,5701.28,Net Banking,Failed
3039,3039,2791.12,Wallet,Failed
3040,3040,3507.16,UPI,Failed
3041,3041,4488.74,Credit Card,Failed
3042,3042,5156.56,Credit Card,Failed
3043,3043,5729.95,Wallet,Success
3044,3044,362.43,Credit Card,Success
3045,3045,1756.75,Credit Card,Failed
3046,3046,4790.09,Wallet,Success
3047,3047,6554.02,Wallet,Success
3048,3048,1344.41,Net Banking,Failed
3049,3049,840.82,Net Banking,Success
3050,3050,1185.04,Wallet,Failed
3051,3051,2234.87,Wallet,Success
3052,3052,5783.15,Credit Card,Failed
3053,3053,1131.75,Wallet,Success
3054,3054,3500.07,Wallet,Success
3055,3055,1531.89,Credit Card,Failed
3056,3056,1945.86,Wallet,Success
3057,3057,4200.07,Net Banking,Success
3058,3058,3446.7,UPI,Failed
3059,3059,4210.56,Net Banking,Failed
3060,3060,1088.17,Credit Card,Success
3061,3061,1586.67,Wallet,Success
3062,3062,3246.66,Credit Card,Success
3063,3063,68.29,Credit Card,Success
3064,3064,1418.18,Credit Card,Success
3065,3065,6312.34,Wallet,Success
3066,3066,3657.87,Net Banking,Success
3067,3067,2235.43,Wallet,Success
3068,3068,3448.23,Wallet,Failed
3069,3069,3019.57,Credit Card,Success
3070,3070,2818.28,Net Banking,Failed
3071,3071,1413.71,Credit Card,Failed
3072,3072,1323.52,Credit Card,Failed
3073,3073,597.94,Wallet,Success
3074,3074,1234.36,Net Banking,Failed
3075,3075,2642.18,UPI,Failed
3076,3076,1622.7,UPI,Success
3077,3077,8263.71,Wallet,Success
3078,3078,1476.93,Credit Card,Success
3079,3079,2093.97,Net Banking,Success
3080,3080,1582.98,Credit Card,Failed
3081,3081,65.05,Credit Card,Success
3082,3082,3450.14,Credit Card,Success
3083,3083,804.59,Net Banking,Success
3084,3084,3839.98,UPI,Failed
3085,3085,1580.85,Net Banking,Success
3086,3086,5096.12,Net Banking,Failed
3087,3087,3160.08,Credit Card,Success
3088,3088,181.92,UPI,Success
3089,3089,1536.56,UPI,Success
3090,3090,1034.4,Net Banking,Success
3091,3091,3004.33,Wallet,Failed
3092,3092,2617.06,Wallet,Success
3093,3093,4048.07,UPI,Failed
3094,3094,1786.26,UPI,Failed
3095,3095,1673.92,Credit Card,Failed
3096,3096,3570.62,Wallet,Success
3097,3097,1503.81,Wallet,Failed
3098,3098,3115.88,Credit Card,Failed
3099,3099,4779.37,Credit Card,Failed
3100,3100,3343.06,UPI,Success
3101,3101,3313.38,Wallet,Success
3102,3102,1239.14,Credit Card,Success
3103,3103,1974.04,Wallet,Failed
3104,3104,1136.22,Net Banking,Success
3105,3105,4046.42,UPI,Failed
3106,3106,3768.45,Credit Card,Failed
3107,3107,2970.47,Wallet,Failed
3108,3108,415.94,UPI,Failed
3109,3109,1302.26,Credit Card,Failed
3110,3110,2105.7,Credit Card,Success
3111,3111,1686.88,Wallet,Failed
3112,3112,3088.33,Credit Card,Success
3113,3113,1608.6,Net Banking,Success
3114,3114,130.02,UPI,Failed
3115,3115,3633.33,Credit Card,Failed
3116,3116,5140.66,UPI,Success
3117,3117,1499.73,Credit Card,Success
3118,3118,2448.18,Wallet,Failed
3119,3119,2448.2,Wallet,Success
3120,3120,615.47,Credit Card,Failed
3121,3121,5620.42,Wallet,Success
3122,3122,1881.21,Net Banking,Success
3123,3123,540.56,Credit Card,Failed
3124,3124,2461.73,Wallet,Success
3125,3125,4179.75,UPI,Failed
3126,3126,6124.46,Wallet,Success
3127,3127,3728.71,Net Banking,Success
